id,first_last,province,district,gender,year_of_birth,year_of_death,place_of_birth,career,religion,type,mmd,year,candidate_votes,total_valid_votes,candidate_percent,margin,exit_year,party,minister_after_election,pre_relative,post_relative,familytie1name,familytie1link,familytie2name,familytie2link,familytie3link,familytie3name,familytie4link,familytie4name,familytie5link,familytie5name,familytie6link,familytie6name,familytie7link,familytie7name,familytie8link,familytie8name,familytie9link,familytie9name,familytie10link,familytie10name,familytie11link,familytie11name,familytie12link,familytie12name,familytie13link,familytie13name
31,guy_arseneault,New Brunswick,campbelltondalhousie,m,1952,NA,newbrunswick,education,NA,election,NA,2018,3720,7397,50.29065838,26.48,NA,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,guy_arseneault,New Brunswick,campbelltondalhousie,m,1952,NA,newbrunswick,education,NA,election,NA,2020,4540,6963,65.20178084,45.54,NA,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,keith_ashfield,New Brunswick,newmaryland,m,1952,2018,newbrunswick,business,NA,election,NA,1999,4223,7923,53.30051748,14.46,2008,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,keith_ashfield,New Brunswick,newmaryland,m,1952,2018,newbrunswick,business,NA,election,NA,2003,3719,8144,45.66552063,2.66,2008,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,keith_ashfield,New Brunswick,newmarylandsunburywest,m,1952,2018,newbrunswick,business,NA,election,NA,2006,3209,6169,52.01815529,9,2008,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,ewart_atkinson,New Brunswick,sunbury,m,1892,1967,newbrunswick,law,NA,election,1,1925,1637,6134,26.6873166,3.39,1935,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,ewart_atkinson,New Brunswick,sunbury,m,1892,1967,newbrunswick,law,NA,election,1,1930,3411,9513,35.85619678,21.58,1935,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,marcus_atkinson,New Brunswick,carleton,m,1854,1895,newbrunswick,medicine,NA,election,1,1886,1578,6011,26.25187157,3.84,1892,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,marcus_atkinson,New Brunswick,carleton,m,1854,1895,newbrunswick,medicine,NA,election,1,1890,2260,5549,40.72805911,15.14,1892,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,marcus_atkinson,New Brunswick,carleton,m,1854,1895,newbrunswick,medicine,NA,byelection,NA,1895,0,0,NA,100,1895,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,harold_atkinson,New Brunswick,saintjohncounty,m,1900,1977,quebec,business,NA,election,1,1948,3652,15157,24.0944778,1.65,1952,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,isaac_atwood,New Brunswick,NA,m,NA,NA,NA,NA,NA,election,NA,1785,NA,NA,NA,NA,1792,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,henry_austin,New Brunswick,saintjohncounty,m,1833,1911,newbrunswick,business,NA,election,1,1874,2553,13323,19.16235082,10.05,1878,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,kris_austin,New Brunswick,frederictongrandlake,m,1979,NA,ontario,religion,protestant,election,NA,2018,4799,8792,54.58371247,26.91,NA,Peoples Alliance,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,kris_austin,New Brunswick,frederictongrandlake,m,1979,NA,ontario,religion,protestant,election,NA,2020,3758,8096,46.41798419,15.8,NA,Peoples Alliance,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,lewis_ayles,New Brunswick,campbellton,m,1927,2009,newbrunswick,law,NA,election,NA,1967,3247,5680,57.16549296,14.33,1970,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,robertthorne_babbit,New Brunswick,NA,m,1831,1901,newbrunswick,business,NA,election,NA,1866,NA,NA,NA,NA,1871,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,robertthorne_babbit,New Brunswick,queens,m,1831,1901,newbrunswick,business,NA,election,1,1870,795,3126,25.4318618,10.78,1871,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,gideondore_bailey,New Brunswick,NA,m,1819,1879,newbrunswick,agriculture,NA,election,NA,1865,NA,NA,NA,NA,1866,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,gideon_bailey,New Brunswick,queens,m,1819,1879,newbrunswick,agriculture,NA,election,1,1870,866,3126,27.703135,13.05,1872,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,thomas_baillie,New Brunswick,NA,m,1796,1863,england,military,NA,election,NA,1846,NA,NA,NA,NA,1850,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,george_baird,New Brunswick,victoria,m,1847,1917,newbrunswick,business,NA,byelection,NA,1882,563,1004,56.07569721,12.15,1890,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,george_baird,New Brunswick,victoria,m,1847,1917,newbrunswick,business,NA,election,NA,1886,520,990,52.52525253,5.05,1890,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,george_baird,New Brunswick,victoria,m,1847,1917,newbrunswick,business,NA,election,NA,1890,556,1041,53.41018252,6.82,1895,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,george_baird,New Brunswick,victoria,m,1847,1917,newbrunswick,business,NA,election,NA,1892,578,1189,48.61227923,18.17,1895,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,jesse_baker,New Brunswick,madawaska,m,NA,NA,NA,NA,NA,election,1,1908,1252,3846,32.55330213,12.61,1912,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,hugh_balkam,New Brunswick,charlotte,m,1918,1978,unitedstates,business,NA,election,1,1944,4915,39106,12.56840383,0.93,1952,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,hugh_balkam,New Brunswick,charlotte,m,1918,1978,unitedstates,business,NA,election,1,1948,6404,44637,14.34684231,3.65,1952,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,andrew_barberie,New Brunswick,NA,m,1803,1873,newbrunswick,publicservice,NA,election,NA,1842,NA,NA,NA,NA,1854,NA,NA,0,1,johncunard_barberie,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,andrew_barberie,New Brunswick,NA,m,1803,1873,newbrunswick,publicservice,NA,election,NA,1846,NA,NA,NA,NA,1854,NA,NA,0,1,johncunard_barberie,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,andrew_barberie,New Brunswick,NA,m,1803,1873,newbrunswick,publicservice,NA,election,NA,1850,NA,NA,NA,NA,1854,NA,NA,0,1,johncunard_barberie,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,andrew_barberie,New Brunswick,NA,m,1803,1873,newbrunswick,publicservice,NA,election,NA,1856,NA,NA,NA,NA,1857,NA,NA,0,1,johncunard_barberie,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,johncunard_barberie,New Brunswick,restigouche,m,1835,1908,newbrunswick,publicservice,NA,election,1,1878,279,1258,22.17806041,6.2,1885,Liberal,NA,1,0,andrew_barberie,son,john_phillips,soninlaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,johncunard_barberie,New Brunswick,restigouche,m,1835,1908,newbrunswick,publicservice,NA,election,1,1882,524,1281,40.90554254,11.4,1885,Liberal,NA,1,0,andrew_barberie,son,john_phillips,soninlaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,thomas_barker,New Brunswick,york,m,1828,1896,newbrunswick,publicservice,NA,election,1,1874,2089,12812,16.30502654,5.28,1878,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,whiteheadskidmore_barker,New Brunswick,NA,m,1795,1873,newbrunswick,publicservice,anglican,election,NA,1842,NA,NA,NA,NA,1846,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,thomas_barlow,New Brunswick,NA,m,1788,1844,NA,business,NA,election,NA,1830,NA,NA,NA,NA,1834,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,thomas_barlow,New Brunswick,NA,m,1788,1844,NA,business,NA,election,NA,1837,NA,NA,NA,NA,1842,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,james_barnes,New Brunswick,kent,m,1842,1908,ontario,agriculture,NA,election,1,1895,1549,8285,18.69643935,2.63,1908,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,james_barnes,New Brunswick,kent,m,1842,1908,ontario,agriculture,NA,election,1,1899,2430,10924,22.24459905,9.69,1908,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,james_barnes,New Brunswick,kent,m,1842,1908,ontario,agriculture,NA,election,1,1903,1802,6926,26.01790355,8.81,1908,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,jane_barry,New Brunswick,saintjohnwest,f,1944,NA,novascotia,education,NA,election,NA,1987,4208,8839,47.60719538,13.02,1999,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,jane_barry,New Brunswick,saintjohnwest,f,1944,NA,novascotia,education,NA,election,NA,1991,3527,8939,39.45631502,11.81,1999,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,jane_barry,New Brunswick,saintjohnlancaster,f,1944,NA,novascotia,education,NA,election,NA,1995,2954,7109,41.55296104,3.95,1999,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,johnbabingtonmacaulay_baxterjr,New Brunswick,kings,m,1924,2000,newbrunswick,law,NA,byelection,NA,1960,6124,20817,29.41826392,8.63,1987,Progressice Conservative,NA,1,0,johnbabingtonmacaulay_baxtersr,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,johnbabingtonmacaulay_baxterjr,New Brunswick,kings,m,1924,2000,newbrunswick,law,NA,election,1,1963,6812,34991,19.46786316,5.51,1987,Progressice Conservative,NA,1,0,johnbabingtonmacaulay_baxtersr,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,johnbabingtonmacaulay_baxterjr,New Brunswick,kings,m,1924,2000,newbrunswick,law,NA,election,1,1967,7288,35176,20.71867182,8.01,1987,Progressice Conservative,NA,1,0,johnbabingtonmacaulay_baxtersr,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,johnbabingtonmacaulay_baxterjr,New Brunswick,kings,m,1924,2000,newbrunswick,law,NA,election,1,1970,7995,36172,22.10273139,10.53,1987,Progressice Conservative,1,1,0,johnbabingtonmacaulay_baxtersr,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,johnbabingtonmacaulay_baxterjr,New Brunswick,kingswest,m,1924,2000,newbrunswick,law,NA,election,NA,1974,3328,6790,49.01325479,3.9,1987,Progressice Conservative,NA,1,0,johnbabingtonmacaulay_baxtersr,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,johnbabingtonmacaulay_baxterjr,New Brunswick,kingswest,m,1924,2000,newbrunswick,law,NA,election,NA,1978,4047,8202,49.34162399,12.48,1987,Progressice Conservative,NA,1,0,johnbabingtonmacaulay_baxtersr,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,johnbabingtonmacaulay_baxterjr,New Brunswick,kingswest,m,1924,2000,newbrunswick,law,NA,election,NA,1982,5226,11479,45.52661382,17.48,1987,Progressice Conservative,1,1,0,johnbabingtonmacaulay_baxtersr,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,johnbabingtonmacaulay_baxtersr,New Brunswick,saintjohncounty,m,1868,1946,newbrunswick,law,NA,byelection,NA,1908,0,0,NA,100,1922,Conservative,NA,0,1,johnbabingtonmacaulay_baxterjr,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,johnbabingtonmacaulay_baxtersr,New Brunswick,saintjohncounty,m,1868,1946,newbrunswick,law,NA,election,1,1912,1224,4084,29.97061704,9.30460333,1922,Conservative,1,0,1,johnbabingtonmacaulay_baxterjr,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,johnbabingtonmacaulay_baxtersr,New Brunswick,saintjohn,m,1868,1946,newbrunswick,law,NA,election,1,1917,1141,4190,27.23150358,4.18,1922,Conservative,NA,0,1,johnbabingtonmacaulay_baxterjr,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,johnbabingtonmacaulay_baxtersr,New Brunswick,saintjohn,m,1868,1946,newbrunswick,law,NA,election,1,1920,1912,7501,25.48993468,0.24,1922,Conservative,NA,0,1,johnbabingtonmacaulay_baxterjr,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,johnbabingtonmacaulay_baxtersr,New Brunswick,saintjohncounty,m,1868,1946,newbrunswick,law,NA,election,1,1925,3061,10474,29.22474699,7.92,1931,Conservative,1,0,1,johnbabingtonmacaulay_baxterjr,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,johnbabingtonmacaulay_baxtersr,New Brunswick,saintjohncounty,m,1868,1946,newbrunswick,law,NA,election,1,1930,3395,9513,35.68800589,21.41280353,1931,Conservative,1,0,1,johnbabingtonmacaulay_baxterjr,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,bartholomewcrannell_beardsley,New Brunswick,NA,m,1775,1855,unitedstates,law,anglican,election,NA,1837,NA,NA,NA,NA,1842,NA,NA,0,1,horace_beardsley,father,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,horace_beardsley,New Brunswick,NA,m,NA,NA,newbrunswick,publicservice,anglican,election,NA,1850,NA,NA,NA,NA,1854,NA,NA,1,0,bartholomewcrannell_beardsley,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,roland_beaulieu,New Brunswick,edmundston,m,1944,NA,newbrunswick,publicservice,NA,byelection,NA,1982,4000,6324,63.25110689,30.87,1995,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,roland_beaulieu,New Brunswick,edmundston,m,1944,NA,newbrunswick,publicservice,NA,election,NA,1987,4526,6307,71.7615348,49.77,1995,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,roland_beaulieu,New Brunswick,edmundston,m,1944,NA,newbrunswick,publicservice,NA,election,NA,1991,3686,5561,66.28304262,45.5,1995,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,johnadolphus_beckwith,New Brunswick,NA,m,1800,1880,newbrunswick,engineering,NA,election,NA,1866,NA,NA,NA,NA,1874,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,john_beckwith,New Brunswick,york,m,1800,1880,newbrunswick,engineering,NA,election,1,1870,1538,10698,14.37651898,1.32,1874,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,jasper_belding,New Brunswick,NA,m,NA,NA,NA,NA,NA,byelection,NA,1809,NA,NA,NA,NA,1816,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,richard_bellamy,New Brunswick,york,m,1825,1892,england,agriculture,anglican,election,1,1886,2375,13742,17.28278271,3.89,1890,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,richard_bellamy,New Brunswick,york,m,1825,1892,england,agriculture,anglican,election,1,1890,2428,14542,16.69646541,2.45,1890,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,allisterfraser_bentley,New Brunswick,saintjohncounty,m,1854,1947,novascotia,business,NA,byelection,NA,1908,1075,2100,51.19047619,2.38,1912,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,allisterfraser_bentley,New Brunswick,saintjohncounty,m,1854,1947,novascotia,business,NA,byelection,NA,1920,2051,3831,53.53693553,7.07,1925,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,joel_bernard,New Brunswick,nepisiguit,m,1963,NA,newbrunswick,publicservice,protestant,election,NA,1999,2534,6585,38.48139711,4.66,2003,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,john_berryman,New Brunswick,saintjohncity,m,1828,1900,newbrunswick,medicine,NA,election,1,1886,1611,6034,26.69870733,1.34,1890,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,alphonse_bertrand,New Brunswick,madawaska,m,1846,1926,quebec,business,catholic,election,1,1895,827,2553,32.39326283,13.32,1899,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,john_betts,New Brunswick,monctoncrescent,m,1949,NA,newbrunswick,education,NA,election,NA,1999,4825,7842,61.52767151,33.05,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,john_betts,New Brunswick,monctoncrescent,m,1949,NA,newbrunswick,education,NA,election,NA,2003,4230,8234,51.37235851,10.37,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,john_betts,New Brunswick,monctoncrescent,m,1949,NA,newbrunswick,education,NA,election,NA,2006,4271,7832,54.53268641,12.68,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,john_betts,New Brunswick,monctoncrescent,m,1949,NA,newbrunswick,education,NA,election,NA,2010,4168,8243,50.56411501,19.75,2014,Progressice Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,norman_betts,New Brunswick,southwestmiramichi,m,1954,NA,newbrunswick,business,NA,election,NA,1999,4019,7123,56.42285554,16.41,2003,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,adam_beveridge,New Brunswick,victoria,m,1826,1907,scotland,business,NA,election,1,1895,550,2105,26.12826603,1.62,1899,Liberal,NA,1,0,william_beveridge,son,benjamin_beveridge,stepbrother,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,benjamin_beveridge,New Brunswick,NA,m,1811,1871,scotland,business,NA,election,NA,1865,NA,NA,NA,NA,1870,NA,NA,0,1,william_beveridge,father,adam_beveridge,stepbrother,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,benjamin_beveridge,New Brunswick,NA,m,1811,1871,scotland,business,NA,election,NA,1866,NA,NA,NA,NA,1870,NA,NA,0,1,william_beveridge,father,adam_beveridge,stepbrother,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,william_beveridge,New Brunswick,victoria,m,1835,1890,newbrunswick,business,NA,election,NA,1874,496,729,68.03840878,36.08,1882,Conservative,NA,1,0,benjamin_beveridge,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,william_beveridge,New Brunswick,victoria,m,1835,1890,newbrunswick,business,NA,election,NA,1878,611,778,78.53470437,57.07,1882,Conservative,NA,1,0,benjamin_beveridge,son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,christopher_billop,New Brunswick,NA,m,1738,1827,unitedstates,military,anglican,election,NA,1785,NA,NA,NA,NA,1792,NA,NA,0,1,john_black,fatherinlaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,john_bird,New Brunswick,frederictonsouth,m,1932,NA,newbrunswick,business,NA,election,NA,1978,5525,10512,52.55898021,12.11,1982,Progressice Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
